Step: preprocess | Tue Nov 25 12:34:36 2025 | Splitting nodes chr1
GenomeDISCO | Tue Nov 25 13:00:34 2025 | :::::::::: Starting reproducibility analysis
GenomeDISCO | Tue Nov 25 13:00:34 2025 | processing: Loading genomic regions from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_62/data/nodes/nodes.chr1.gz
GenomeDISCO | Tue Nov 25 13:00:35 2025 | Loading contact maps
GenomeDISCO | Tue Nov 25 13:00:35 2025 | processing: Loading interaction data from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_62/data/edges/EpiG1DMSO_pooled_allRes/EpiG1DMSO_pooled_allRes.chr1.gz
GenomeDISCO | Tue Nov 25 13:00:48 2025 | processing: Loading interaction data from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_62/data/edges/EpiG1dTAG_pooled_allRes/EpiG1dTAG_pooled_allRes.chr1.gz
GenomeDISCO | Tue Nov 25 13:01:02 2025 | Subsampling depth = 24407304.0
GenomeDISCO | Tue Nov 25 13:01:15 2025 | Normalizing with sqrtvc
GenomeDISCO | Tue Nov 25 13:01:16 2025 | Distance dependence analysis
GenomeDISCO | Tue Nov 25 13:01:16 2025 | Computing reproducibility score
GenomeDISCO | Tue Nov 25 13:01:17 2025 | done t=1 (not included in score calculation)
GenomeDISCO | Tue Nov 25 13:03:11 2025 | done t=2 (not included in score calculation)
GenomeDISCO | Tue Nov 25 13:05:58 2025 | done t=3 | score=0.764
GenomeDISCO | Tue Nov 25 13:06:01 2025 | :::::::::: Starting reproducibility analysis
GenomeDISCO | Tue Nov 25 13:06:01 2025 | processing: Loading genomic regions from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_62/data/nodes/nodes.chr10.gz
GenomeDISCO | Tue Nov 25 13:06:01 2025 | Loading contact maps
GenomeDISCO | Tue Nov 25 13:06:01 2025 | processing: Loading interaction data from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_62/data/edges/EpiG1DMSO_pooled_allRes/EpiG1DMSO_pooled_allRes.chr10.gz
GenomeDISCO | Tue Nov 25 13:06:08 2025 | processing: Loading interaction data from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_62/data/edges/EpiG1dTAG_pooled_allRes/EpiG1dTAG_pooled_allRes.chr10.gz
GenomeDISCO | Tue Nov 25 13:06:15 2025 | Subsampling depth = 15094202.0
GenomeDISCO | Tue Nov 25 13:06:22 2025 | Normalizing with sqrtvc
GenomeDISCO | Tue Nov 25 13:06:22 2025 | Distance dependence analysis
GenomeDISCO | Tue Nov 25 13:06:22 2025 | Computing reproducibility score
GenomeDISCO | Tue Nov 25 13:06:23 2025 | done t=1 (not included in score calculation)
GenomeDISCO | Tue Nov 25 13:07:11 2025 | done t=2 (not included in score calculation)
GenomeDISCO | Tue Nov 25 13:08:08 2025 | done t=3 | score=0.762
GenomeDISCO | Tue Nov 25 13:08:11 2025 | :::::::::: Starting reproducibility analysis
GenomeDISCO | Tue Nov 25 13:08:11 2025 | processing: Loading genomic regions from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_62/data/nodes/nodes.chr11.gz
GenomeDISCO | Tue Nov 25 13:08:11 2025 | Loading contact maps
GenomeDISCO | Tue Nov 25 13:08:11 2025 | processing: Loading interaction data from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_62/data/edges/EpiG1DMSO_pooled_allRes/EpiG1DMSO_pooled_allRes.chr11.gz
GenomeDISCO | Tue Nov 25 13:08:18 2025 | processing: Loading interaction data from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_62/data/edges/EpiG1dTAG_pooled_allRes/EpiG1dTAG_pooled_allRes.chr11.gz
GenomeDISCO | Tue Nov 25 13:08:25 2025 | Subsampling depth = 22241616.0
GenomeDISCO | Tue Nov 25 13:08:32 2025 | Normalizing with sqrtvc
GenomeDISCO | Tue Nov 25 13:08:33 2025 | Distance dependence analysis
GenomeDISCO | Tue Nov 25 13:08:33 2025 | Computing reproducibility score
GenomeDISCO | Tue Nov 25 13:08:33 2025 | done t=1 (not included in score calculation)
GenomeDISCO | Tue Nov 25 13:09:21 2025 | done t=2 (not included in score calculation)
GenomeDISCO | Tue Nov 25 13:10:13 2025 | done t=3 | score=0.789
GenomeDISCO | Tue Nov 25 13:10:15 2025 | :::::::::: Starting reproducibility analysis
GenomeDISCO | Tue Nov 25 13:10:15 2025 | processing: Loading genomic regions from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_62/data/nodes/nodes.chr12.gz
GenomeDISCO | Tue Nov 25 13:10:16 2025 | Loading contact maps
GenomeDISCO | Tue Nov 25 13:10:16 2025 | processing: Loading interaction data from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_62/data/edges/EpiG1DMSO_pooled_allRes/EpiG1DMSO_pooled_allRes.chr12.gz
GenomeDISCO | Tue Nov 25 13:10:21 2025 | processing: Loading interaction data from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_62/data/edges/EpiG1dTAG_pooled_allRes/EpiG1dTAG_pooled_allRes.chr12.gz
GenomeDISCO | Tue Nov 25 13:10:28 2025 | Subsampling depth = 12431237.0
GenomeDISCO | Tue Nov 25 13:10:34 2025 | Normalizing with sqrtvc
GenomeDISCO | Tue Nov 25 13:10:34 2025 | Distance dependence analysis
GenomeDISCO | Tue Nov 25 13:10:34 2025 | Computing reproducibility score
GenomeDISCO | Tue Nov 25 13:10:35 2025 | done t=1 (not included in score calculation)
GenomeDISCO | Tue Nov 25 13:11:11 2025 | done t=2 (not included in score calculation)
GenomeDISCO | Tue Nov 25 13:11:53 2025 | done t=3 | score=0.762
GenomeDISCO | Tue Nov 25 13:11:56 2025 | :::::::::: Starting reproducibility analysis
GenomeDISCO | Tue Nov 25 13:11:56 2025 | processing: Loading genomic regions from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_62/data/nodes/nodes.chr13.gz
GenomeDISCO | Tue Nov 25 13:11:56 2025 | Loading contact maps
GenomeDISCO | Tue Nov 25 13:11:56 2025 | processing: Loading interaction data from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_62/data/edges/EpiG1DMSO_pooled_allRes/EpiG1DMSO_pooled_allRes.chr13.gz
GenomeDISCO | Tue Nov 25 13:12:02 2025 | processing: Loading interaction data from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_62/data/edges/EpiG1dTAG_pooled_allRes/EpiG1dTAG_pooled_allRes.chr13.gz
GenomeDISCO | Tue Nov 25 13:12:08 2025 | Subsampling depth = 12935795.0
GenomeDISCO | Tue Nov 25 13:12:14 2025 | Normalizing with sqrtvc
GenomeDISCO | Tue Nov 25 13:12:15 2025 | Distance dependence analysis
GenomeDISCO | Tue Nov 25 13:12:15 2025 | Computing reproducibility score
GenomeDISCO | Tue Nov 25 13:12:15 2025 | done t=1 (not included in score calculation)
GenomeDISCO | Tue Nov 25 13:12:52 2025 | done t=2 (not included in score calculation)
GenomeDISCO | Tue Nov 25 13:13:36 2025 | done t=3 | score=0.748
GenomeDISCO | Tue Nov 25 13:13:38 2025 | :::::::::: Starting reproducibility analysis
GenomeDISCO | Tue Nov 25 13:13:38 2025 | processing: Loading genomic regions from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_62/data/nodes/nodes.chr14.gz
GenomeDISCO | Tue Nov 25 13:13:39 2025 | Loading contact maps
GenomeDISCO | Tue Nov 25 13:13:39 2025 | processing: Loading interaction data from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_62/data/edges/EpiG1DMSO_pooled_allRes/EpiG1DMSO_pooled_allRes.chr14.gz
GenomeDISCO | Tue Nov 25 13:13:44 2025 | processing: Loading interaction data from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_62/data/edges/EpiG1dTAG_pooled_allRes/EpiG1dTAG_pooled_allRes.chr14.gz
GenomeDISCO | Tue Nov 25 13:13:51 2025 | Subsampling depth = 12831742.0
GenomeDISCO | Tue Nov 25 13:13:57 2025 | Normalizing with sqrtvc
GenomeDISCO | Tue Nov 25 13:13:57 2025 | Distance dependence analysis
GenomeDISCO | Tue Nov 25 13:13:57 2025 | Computing reproducibility score
GenomeDISCO | Tue Nov 25 13:13:58 2025 | done t=1 (not included in score calculation)
GenomeDISCO | Tue Nov 25 13:14:34 2025 | done t=2 (not included in score calculation)
GenomeDISCO | Tue Nov 25 13:15:19 2025 | done t=3 | score=0.751
GenomeDISCO | Tue Nov 25 13:15:21 2025 | :::::::::: Starting reproducibility analysis
GenomeDISCO | Tue Nov 25 13:15:21 2025 | processing: Loading genomic regions from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_62/data/nodes/nodes.chr15.gz
GenomeDISCO | Tue Nov 25 13:15:21 2025 | Loading contact maps
GenomeDISCO | Tue Nov 25 13:15:21 2025 | processing: Loading interaction data from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_62/data/edges/EpiG1DMSO_pooled_allRes/EpiG1DMSO_pooled_allRes.chr15.gz
GenomeDISCO | Tue Nov 25 13:15:26 2025 | processing: Loading interaction data from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_62/data/edges/EpiG1dTAG_pooled_allRes/EpiG1dTAG_pooled_allRes.chr15.gz
GenomeDISCO | Tue Nov 25 13:15:31 2025 | Subsampling depth = 10902624.0
GenomeDISCO | Tue Nov 25 13:15:36 2025 | Normalizing with sqrtvc
GenomeDISCO | Tue Nov 25 13:15:36 2025 | Distance dependence analysis
GenomeDISCO | Tue Nov 25 13:15:36 2025 | Computing reproducibility score
GenomeDISCO | Tue Nov 25 13:15:36 2025 | done t=1 (not included in score calculation)
GenomeDISCO | Tue Nov 25 13:16:03 2025 | done t=2 (not included in score calculation)
GenomeDISCO | Tue Nov 25 13:16:32 2025 | done t=3 | score=0.759
GenomeDISCO | Tue Nov 25 13:16:34 2025 | :::::::::: Starting reproducibility analysis
GenomeDISCO | Tue Nov 25 13:16:34 2025 | processing: Loading genomic regions from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_62/data/nodes/nodes.chr16.gz
GenomeDISCO | Tue Nov 25 13:16:34 2025 | Loading contact maps
GenomeDISCO | Tue Nov 25 13:16:34 2025 | processing: Loading interaction data from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_62/data/edges/EpiG1DMSO_pooled_allRes/EpiG1DMSO_pooled_allRes.chr16.gz
GenomeDISCO | Tue Nov 25 13:16:39 2025 | processing: Loading interaction data from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_62/data/edges/EpiG1dTAG_pooled_allRes/EpiG1dTAG_pooled_allRes.chr16.gz
GenomeDISCO | Tue Nov 25 13:16:43 2025 | Subsampling depth = 10645117.0
GenomeDISCO | Tue Nov 25 13:16:48 2025 | Normalizing with sqrtvc
GenomeDISCO | Tue Nov 25 13:16:48 2025 | Distance dependence analysis
GenomeDISCO | Tue Nov 25 13:16:48 2025 | Computing reproducibility score
GenomeDISCO | Tue Nov 25 13:16:48 2025 | done t=1 (not included in score calculation)
GenomeDISCO | Tue Nov 25 13:17:12 2025 | done t=2 (not included in score calculation)
GenomeDISCO | Tue Nov 25 13:17:37 2025 | done t=3 | score=0.761
GenomeDISCO | Tue Nov 25 13:17:39 2025 | :::::::::: Starting reproducibility analysis
GenomeDISCO | Tue Nov 25 13:17:39 2025 | processing: Loading genomic regions from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_62/data/nodes/nodes.chr17.gz
GenomeDISCO | Tue Nov 25 13:17:40 2025 | Loading contact maps
GenomeDISCO | Tue Nov 25 13:17:40 2025 | processing: Loading interaction data from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_62/data/edges/EpiG1DMSO_pooled_allRes/EpiG1DMSO_pooled_allRes.chr17.gz
GenomeDISCO | Tue Nov 25 13:17:43 2025 | processing: Loading interaction data from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_62/data/edges/EpiG1dTAG_pooled_allRes/EpiG1dTAG_pooled_allRes.chr17.gz
GenomeDISCO | Tue Nov 25 13:17:47 2025 | Subsampling depth = 9485344.0
GenomeDISCO | Tue Nov 25 13:17:52 2025 | Normalizing with sqrtvc
GenomeDISCO | Tue Nov 25 13:17:52 2025 | Distance dependence analysis
GenomeDISCO | Tue Nov 25 13:17:52 2025 | Computing reproducibility score
GenomeDISCO | Tue Nov 25 13:17:52 2025 | done t=1 (not included in score calculation)
GenomeDISCO | Tue Nov 25 13:18:12 2025 | done t=2 (not included in score calculation)
GenomeDISCO | Tue Nov 25 13:18:35 2025 | done t=3 | score=0.740
GenomeDISCO | Tue Nov 25 13:18:37 2025 | :::::::::: Starting reproducibility analysis
GenomeDISCO | Tue Nov 25 13:18:37 2025 | processing: Loading genomic regions from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_62/data/nodes/nodes.chr18.gz
GenomeDISCO | Tue Nov 25 13:18:37 2025 | Loading contact maps
GenomeDISCO | Tue Nov 25 13:18:37 2025 | processing: Loading interaction data from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_62/data/edges/EpiG1DMSO_pooled_allRes/EpiG1DMSO_pooled_allRes.chr18.gz
GenomeDISCO | Tue Nov 25 13:18:41 2025 | processing: Loading interaction data from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_62/data/edges/EpiG1dTAG_pooled_allRes/EpiG1dTAG_pooled_allRes.chr18.gz
GenomeDISCO | Tue Nov 25 13:18:45 2025 | Subsampling depth = 9688360.0
GenomeDISCO | Tue Nov 25 13:18:49 2025 | Normalizing with sqrtvc
GenomeDISCO | Tue Nov 25 13:18:49 2025 | Distance dependence analysis
GenomeDISCO | Tue Nov 25 13:18:49 2025 | Computing reproducibility score
GenomeDISCO | Tue Nov 25 13:18:50 2025 | done t=1 (not included in score calculation)
GenomeDISCO | Tue Nov 25 13:19:10 2025 | done t=2 (not included in score calculation)
GenomeDISCO | Tue Nov 25 13:19:31 2025 | done t=3 | score=0.748
GenomeDISCO | Tue Nov 25 13:19:33 2025 | :::::::::: Starting reproducibility analysis
GenomeDISCO | Tue Nov 25 13:19:33 2025 | processing: Loading genomic regions from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_62/data/nodes/nodes.chr19.gz
GenomeDISCO | Tue Nov 25 13:19:33 2025 | Loading contact maps
GenomeDISCO | Tue Nov 25 13:19:33 2025 | processing: Loading interaction data from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_62/data/edges/EpiG1DMSO_pooled_allRes/EpiG1DMSO_pooled_allRes.chr19.gz
GenomeDISCO | Tue Nov 25 13:19:35 2025 | processing: Loading interaction data from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_62/data/edges/EpiG1dTAG_pooled_allRes/EpiG1dTAG_pooled_allRes.chr19.gz
GenomeDISCO | Tue Nov 25 13:19:37 2025 | Subsampling depth = 5499422.0
GenomeDISCO | Tue Nov 25 13:19:39 2025 | Normalizing with sqrtvc
GenomeDISCO | Tue Nov 25 13:19:39 2025 | Distance dependence analysis
GenomeDISCO | Tue Nov 25 13:19:39 2025 | Computing reproducibility score
GenomeDISCO | Tue Nov 25 13:19:39 2025 | done t=1 (not included in score calculation)
GenomeDISCO | Tue Nov 25 13:19:44 2025 | done t=2 (not included in score calculation)
GenomeDISCO | Tue Nov 25 13:19:50 2025 | done t=3 | score=0.760
GenomeDISCO | Tue Nov 25 13:19:52 2025 | :::::::::: Starting reproducibility analysis
GenomeDISCO | Tue Nov 25 13:19:52 2025 | processing: Loading genomic regions from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_62/data/nodes/nodes.chr2.gz
GenomeDISCO | Tue Nov 25 13:19:53 2025 | Loading contact maps
GenomeDISCO | Tue Nov 25 13:19:53 2025 | processing: Loading interaction data from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_62/data/edges/EpiG1DMSO_pooled_allRes/EpiG1DMSO_pooled_allRes.chr2.gz
GenomeDISCO | Tue Nov 25 13:20:04 2025 | processing: Loading interaction data from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_62/data/edges/EpiG1dTAG_pooled_allRes/EpiG1dTAG_pooled_allRes.chr2.gz
GenomeDISCO | Tue Nov 25 13:20:18 2025 | Subsampling depth = 22280304.0
GenomeDISCO | Tue Nov 25 13:20:30 2025 | Normalizing with sqrtvc
GenomeDISCO | Tue Nov 25 13:20:31 2025 | Distance dependence analysis
GenomeDISCO | Tue Nov 25 13:20:31 2025 | Computing reproducibility score
GenomeDISCO | Tue Nov 25 13:20:32 2025 | done t=1 (not included in score calculation)
GenomeDISCO | Tue Nov 25 13:22:11 2025 | done t=2 (not included in score calculation)
GenomeDISCO | Tue Nov 25 13:24:24 2025 | done t=3 | score=0.761
GenomeDISCO | Tue Nov 25 13:24:27 2025 | :::::::::: Starting reproducibility analysis
GenomeDISCO | Tue Nov 25 13:24:27 2025 | processing: Loading genomic regions from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_62/data/nodes/nodes.chr3.gz
GenomeDISCO | Tue Nov 25 13:24:28 2025 | Loading contact maps
GenomeDISCO | Tue Nov 25 13:24:28 2025 | processing: Loading interaction data from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_62/data/edges/EpiG1DMSO_pooled_allRes/EpiG1DMSO_pooled_allRes.chr3.gz
GenomeDISCO | Tue Nov 25 13:24:37 2025 | processing: Loading interaction data from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_62/data/edges/EpiG1dTAG_pooled_allRes/EpiG1dTAG_pooled_allRes.chr3.gz
GenomeDISCO | Tue Nov 25 13:24:48 2025 | Subsampling depth = 19551287.0
GenomeDISCO | Tue Nov 25 13:24:58 2025 | Normalizing with sqrtvc
GenomeDISCO | Tue Nov 25 13:24:59 2025 | Distance dependence analysis
GenomeDISCO | Tue Nov 25 13:24:59 2025 | Computing reproducibility score
GenomeDISCO | Tue Nov 25 13:25:00 2025 | done t=1 (not included in score calculation)
GenomeDISCO | Tue Nov 25 13:26:19 2025 | done t=2 (not included in score calculation)
GenomeDISCO | Tue Nov 25 13:27:59 2025 | done t=3 | score=0.758
GenomeDISCO | Tue Nov 25 13:28:02 2025 | :::::::::: Starting reproducibility analysis
GenomeDISCO | Tue Nov 25 13:28:02 2025 | processing: Loading genomic regions from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_62/data/nodes/nodes.chr4.gz
GenomeDISCO | Tue Nov 25 13:28:02 2025 | Loading contact maps
GenomeDISCO | Tue Nov 25 13:28:02 2025 | processing: Loading interaction data from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_62/data/edges/EpiG1DMSO_pooled_allRes/EpiG1DMSO_pooled_allRes.chr4.gz
GenomeDISCO | Tue Nov 25 13:28:11 2025 | processing: Loading interaction data from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_62/data/edges/EpiG1dTAG_pooled_allRes/EpiG1dTAG_pooled_allRes.chr4.gz
GenomeDISCO | Tue Nov 25 13:28:21 2025 | Subsampling depth = 17244035.0
GenomeDISCO | Tue Nov 25 13:28:30 2025 | Normalizing with sqrtvc
GenomeDISCO | Tue Nov 25 13:28:30 2025 | Distance dependence analysis
GenomeDISCO | Tue Nov 25 13:28:30 2025 | Computing reproducibility score
GenomeDISCO | Tue Nov 25 13:28:31 2025 | done t=1 (not included in score calculation)
GenomeDISCO | Tue Nov 25 13:29:35 2025 | done t=2 (not included in score calculation)
GenomeDISCO | Tue Nov 25 13:31:01 2025 | done t=3 | score=0.758
GenomeDISCO | Tue Nov 25 13:31:04 2025 | :::::::::: Starting reproducibility analysis
GenomeDISCO | Tue Nov 25 13:31:04 2025 | processing: Loading genomic regions from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_62/data/nodes/nodes.chr5.gz
GenomeDISCO | Tue Nov 25 13:31:05 2025 | Loading contact maps
GenomeDISCO | Tue Nov 25 13:31:05 2025 | processing: Loading interaction data from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_62/data/edges/EpiG1DMSO_pooled_allRes/EpiG1DMSO_pooled_allRes.chr5.gz
GenomeDISCO | Tue Nov 25 13:31:14 2025 | processing: Loading interaction data from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_62/data/edges/EpiG1dTAG_pooled_allRes/EpiG1dTAG_pooled_allRes.chr5.gz
GenomeDISCO | Tue Nov 25 13:31:23 2025 | Subsampling depth = 16860102.0
GenomeDISCO | Tue Nov 25 13:31:33 2025 | Normalizing with sqrtvc
GenomeDISCO | Tue Nov 25 13:31:33 2025 | Distance dependence analysis
GenomeDISCO | Tue Nov 25 13:31:33 2025 | Computing reproducibility score
GenomeDISCO | Tue Nov 25 13:31:34 2025 | done t=1 (not included in score calculation)
GenomeDISCO | Tue Nov 25 13:32:41 2025 | done t=2 (not included in score calculation)
GenomeDISCO | Tue Nov 25 13:34:08 2025 | done t=3 | score=0.772
GenomeDISCO | Tue Nov 25 13:34:10 2025 | :::::::::: Starting reproducibility analysis
GenomeDISCO | Tue Nov 25 13:34:10 2025 | processing: Loading genomic regions from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_62/data/nodes/nodes.chr6.gz
GenomeDISCO | Tue Nov 25 13:34:11 2025 | Loading contact maps
